assessmentId,internalTaxonId,scientificName,code,name,stressCode,stressName,ancestry,ias,internationalTrade,scope,severity,text,timing,virus
241563797,103780078,Acrocephalus luscinius,9.3.3,Herbicides and pesticides,1.2|2.1|2.3.7,Ecosystem degradation|Species mortality|Reduced reproductive success,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
241563797,103780078,Acrocephalus luscinius,7.2.4,Abstraction of surface water (unknown use),1.2,Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
241570030,103780109,Acrocephalus nijoi,8.1.2,Named species,1.2,Ecosystem degradation,Feral,Capra hircus,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
241570030,103780109,Acrocephalus nijoi,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Whole (>90%),Rapid Declines,,"Past, Unlikely to Return",
241594199,103780103,Acrocephalus yamashinae,8.1.2,Named species,2.1,Species mortality,Wild,Unspecified Rattus,,Whole (>90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
241594199,103780103,Acrocephalus yamashinae,8.1.2,Named species,2.1,Species mortality,Feral,Felis catus,,Minority (<50%),"Slow, Significant Declines",,"Past, Unlikely to Return",
241594199,103780103,Acrocephalus yamashinae,10.1,Volcanoes,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,"Past, Unlikely to Return",
241594199,103780103,Acrocephalus yamashinae,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,"Past, Unlikely to Return",
241594199,103780103,Acrocephalus yamashinae,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,"Past, Unlikely to Return",
241594199,103780103,Acrocephalus yamashinae,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),Rapid Declines,,"Past, Unlikely to Return",
241594199,103780103,Acrocephalus yamashinae,7.2.3,Abstraction of surface water (agricultural use),1.2,Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
241594199,103780103,Acrocephalus yamashinae,8.1.1,Unspecified species,1.2,Ecosystem degradation,,,,Majority (50-90%),Rapid Declines,Feral ungulates,"Past, Unlikely to Return",
229337053,60095,Urolophus javanicus,5.4.2,Intentional use: (large scale) [harvest],2.1,Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
229337053,60095,Urolophus javanicus,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Unknown,,"Past, Unlikely to Return",
229337053,60095,Urolophus javanicus,5.4.4,Unintentional effects: (large scale) [harvest],2.1,Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
229337053,60095,Urolophus javanicus,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
229337053,60095,Urolophus javanicus,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Unknown,,"Past, Unlikely to Return",
229337053,60095,Urolophus javanicus,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
229337053,60095,Urolophus javanicus,2.4.1,Subsistence/artisinal aquaculture,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Unknown,,"Past, Unlikely to Return",
229337053,60095,Urolophus javanicus,2.4.2,Industrial aquaculture,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Unknown,,"Past, Unlikely to Return",
2381395,195373,Acalypha dikuluwensis,3.2,Mining & quarrying,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Whole (>90%),Rapid Declines,,"Past, Unlikely to Return",
2381622,195376,Basananthe cupricola,3.2,Mining & quarrying,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Whole (>90%),,,Ongoing,
2503535,197874,Macrobrachium leptodactylus,1.1,Housing & urban areas,1.1,Ecosystem conversion,,,,Whole (>90%),Very Rapid Declines,,Ongoing,
2503535,197874,Macrobrachium leptodactylus,2.3.4,Scale Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Whole (>90%),Very Rapid Declines,,Ongoing,
2503535,197874,Macrobrachium leptodactylus,2.1.4,Scale Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Whole (>90%),Very Rapid Declines,,Ongoing,
2774687,21250,Syncaris pasadenae,1.1,Housing & urban areas,1.1,Ecosystem conversion,,,,Whole (>90%),Very Rapid Declines,,Ongoing,
2774687,21250,Syncaris pasadenae,7.3,Other ecosystem modifications,1.1,Ecosystem conversion,,,,Whole (>90%),Very Rapid Declines,,Ongoing,
2774687,21250,Syncaris pasadenae,1.2,Commercial & industrial areas,1.1,Ecosystem conversion,,,,Whole (>90%),Very Rapid Declines,,Ongoing,
3138756,7589,Elimia clausa,7.3,Other ecosystem modifications,1.2|2.1,Ecosystem degradation|Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
3138756,7589,Elimia clausa,7.2.11,Dams (size unknown),1.2|2.1,Ecosystem degradation|Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
3139085,7595,Elimia pilsbryi,7.2.11,Dams (size unknown),1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
4521607,153621,Cambarellus chihuahuae,7.2.8,Abstraction of ground water (unknown use),1.2|2.2,Ecosystem degradation|Species disturbance,,,,Unknown,Unknown,,Future,
4550209,153825,Cambarellus alvarezi,7.2.8,Abstraction of ground water (unknown use),1.2|2.2,Ecosystem degradation|Species disturbance,,,,Whole (>90%),Unknown,,Unknown,
5247659,15867,Pacifastacus nigrescens,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
5247659,15867,Pacifastacus nigrescens,8.1.1,Unspecified species,2.3.2,Competition,,,,Majority (50-90%),Rapid Declines,,Ongoing,
5247659,15867,Pacifastacus nigrescens,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
5247659,15867,Pacifastacus nigrescens,8.2.1,Unspecified species,2.3.2,Competition,,,,,,,Ongoing,
5247659,15867,Pacifastacus nigrescens,8.1.2,Named species,2.3.2,Competition,,Pacifastacus leniusculus,,Majority (50-90%),Rapid Declines,,Ongoing,
5247659,15867,Pacifastacus nigrescens,8.1.2,Named species,2.3.2,Competition,,Procambarus clarkii,,Majority (50-90%),Rapid Declines,,Ongoing,
546008,14556,Neoplanorbis tantillus,7.2.11,Dams (size unknown),1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,"Past, Unlikely to Return",
5993241,165228,Bromus bromoideus,9.3.3,Herbicides and pesticides,1.2,Ecosystem degradation,,,,Majority (50-90%),Very Rapid Declines,,"Past, Unlikely to Return",
5993241,165228,Bromus bromoideus,2.1.4,Scale Unknown/Unrecorded,2.3.3,Loss of mutualism,,,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
5995954,165247,Bromus interruptus,2.1.1,Shifting agriculture,1.1|2.1,Ecosystem conversion|Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
6451870,168112,Pachnodus ladiguensis,2.2.2,Agro-industry plantations,1.1,Ecosystem conversion,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
7657156,180996,Platytropius siamensis,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
7657156,180996,Platytropius siamensis,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
7657156,180996,Platytropius siamensis,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
7657156,180996,Platytropius siamensis,7.2.11,Dams (size unknown),2.2,Species disturbance,,,,Whole (>90%),Very Rapid Declines,,Ongoing,
7657156,180996,Platytropius siamensis,7.3,Other ecosystem modifications,1.2,Ecosystem degradation,,,,Whole (>90%),Rapid Declines,,Ongoing,
8301493,184612,Pseudamnicola singularis,7.2.8,Abstraction of ground water (unknown use),1.2,Ecosystem degradation,,,,,,,Ongoing,
8769617,18979,Marstonia olivacea,7.3,Other ecosystem modifications,1.2,Ecosystem degradation,,,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
8769617,18979,Marstonia olivacea,7.2.11,Dams (size unknown),1.2,Ecosystem degradation,,,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
8860728,193438,Oeceoclades seychellarum,2.2.1,Small-holder plantations,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
8860728,193438,Oeceoclades seychellarum,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
10304648,40091,Pachnodus velutinus,11.2,Droughts,"","",,,,Whole (>90%),Rapid Declines,,"Past, Unlikely to Return",
10304648,40091,Pachnodus velutinus,2.1.2,Small-holder farming,1.2,Ecosystem degradation,,,,Minority (<50%),Unknown,,"Past, Unlikely to Return",
10304648,40091,Pachnodus velutinus,8.1.2,Named species,2.3.1,Hybridisation,,Pachnodus niger,,Whole (>90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
12399367,60792,Tristramella intermedia,7.2.8,Abstraction of ground water (unknown use),1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
12690047,63545,Begonia eiromischa,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
12690047,63545,Begonia eiromischa,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
13078346,780,Alasmidonta mccordi,7.2.11,Dams (size unknown),1.1|2.1,Ecosystem conversion|Species mortality,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
15362268,202375,Cyprinodon arcuatus,7.2.7,Abstraction of ground water (agricultural use),1.2,Ecosystem degradation,,,,Whole (>90%),,,"Past, Unlikely to Return",
15362268,202375,Cyprinodon arcuatus,7.2.1,Abstraction of surface water (domestic use),1.2,Ecosystem degradation,,,,Whole (>90%),,,"Past, Unlikely to Return",
15362268,202375,Cyprinodon arcuatus,8.1.2,Named species,2.1,Species mortality,,Micropterus salmoides,,Whole (>90%),,,"Past, Unlikely to Return",
15364173,7705,Empetrichthys merriami,8.1.1,Unspecified species,2.1,Species mortality,,,,Majority (50-90%),,,"Past, Unlikely to Return",
15364173,7705,Empetrichthys merriami,7.3,Other ecosystem modifications,1.2,Ecosystem degradation,,,,Majority (50-90%),,,"Past, Unlikely to Return",
15364173,7705,Empetrichthys merriami,7.2.7,Abstraction of ground water (agricultural use),1.2,Ecosystem degradation,,,,Majority (50-90%),,,"Past, Unlikely to Return",
15364173,7705,Empetrichthys merriami,7.2.3,Abstraction of surface water (agricultural use),1.2,Ecosystem degradation,,,,Majority (50-90%),,,"Past, Unlikely to Return",
15364173,7705,Empetrichthys merriami,8.1.2,Named species,"","",,Unspecified ANURA,,Majority (50-90%),,,"Past, Unlikely to Return",
18229604,8888,Gambusia amistadensis,7.2.10,Large dams,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
18230889,8128,Etheostoma sellare,7.2.11,Dams (size unknown),1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Very Rapid Declines,,Ongoing,
18230889,8128,Etheostoma sellare,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
19032197,17874,Pogonichthys ciscoides,7.2.3,Abstraction of surface water (agricultural use),"","",,,,,,,"Past, Unlikely to Return",
19032197,17874,Pogonichthys ciscoides,9.3.3,Herbicides and pesticides,"","",,,,,,,"Past, Unlikely to Return",
19032197,17874,Pogonichthys ciscoides,8.1.2,Named species,"","",,Lepomis macrochirus,,,,,"Past, Unlikely to Return",
21426550,9066,Geonemertes rodericana,2.1.2,Small-holder farming,1.1,Ecosystem conversion,,,,Majority (50-90%),Very Rapid Declines,,"Past, Unlikely to Return",
21426550,9066,Geonemertes rodericana,8.4.1,Unspecified species,"","",,,,Whole (>90%),Unknown,"By 1993 the historic range of Geonemertes rodericana had been occupied by the abundant pantropical G. pelaensis. The origin of this species is not known, it is probably invasive. It is not known if it colonised the island after the extinction of G. rodericana or contributed to its decline.","Past, Unlikely to Return",
56605215,56605187,Diplazium laffanianum,8.1.1,Unspecified species,1.3|2.2|2.3.2,Indirect ecosystem effects|Species disturbance|Competition,,,,Whole (>90%),"Slow, Significant Declines",,Future,
56605215,56605187,Diplazium laffanianum,1.3,Tourism & recreation areas,1.1|2.1,Ecosystem conversion|Species mortality,,,,Majority (50-90%),Very Rapid Declines,,"Past, Unlikely to Return",
56605215,56605187,Diplazium laffanianum,4.2,Utility & service lines,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),,,"Past, Unlikely to Return",
56605215,56605187,Diplazium laffanianum,4.1,Roads & railroads,1.1|2.1,Ecosystem conversion|Species mortality,,,,Majority (50-90%),Very Rapid Declines,,"Past, Unlikely to Return",
56605215,56605187,Diplazium laffanianum,1.1,Housing & urban areas,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Majority (50-90%),Very Rapid Declines,,"Past, Unlikely to Return",
56605215,56605187,Diplazium laffanianum,9.4,Garbage & solid waste,1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,,,,Unknown,"Slow, Significant Declines",,Future,
56605215,56605187,Diplazium laffanianum,6.1,Recreational activities,2.1|2.2,Species mortality|Species disturbance,,,,Unknown,Unknown,,Future,
10390353,41027,Graecoanatolica macedonica,11.2,Droughts,2.1,Species mortality,,,,Whole (>90%),Very Rapid Declines,,Ongoing,
10390353,41027,Graecoanatolica macedonica,7.2.3,Abstraction of surface water (agricultural use),2.1,Species mortality,,,,Whole (>90%),Very Rapid Declines,,Ongoing,
10390353,41027,Graecoanatolica macedonica,7.2.1,Abstraction of surface water (domestic use),2.1,Species mortality,,,,Whole (>90%),Very Rapid Declines,,Ongoing,
9805664,33796,Myrcia skeldingii,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
9805664,33796,Myrcia skeldingii,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
9805664,33796,Myrcia skeldingii,2.1.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
9805664,33796,Myrcia skeldingii,2.3.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
12858843,7864,Epioblasma biemarginata,7.2.11,Dams (size unknown),1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
18233501,8891,Gambusia georgei,8.2.2,Named species,2.3.1,Hybridisation,,Gambusia affinis,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
18233501,8891,Gambusia georgei,7.2.8,Abstraction of ground water (unknown use),1.2,Ecosystem degradation,,,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
18233501,8891,Gambusia georgei,9.3.3,Herbicides and pesticides,1.2,Ecosystem degradation,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
10079242,37821,Rhododendron kanehirae,7.2.11,Dams (size unknown),1.1|2.1,Ecosystem conversion|Species mortality,,,,,,,"Past, Unlikely to Return",
2990995,43927,Sporobolus durus,2.3.1,Nomadic grazing,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
2990995,43927,Sporobolus durus,8.1.1,Unspecified species,1.2|2.3.2,Ecosystem degradation|Competition,,,,,,,"Past, Unlikely to Return",
2990995,43927,Sporobolus durus,10.3,Avalanches/landslides,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
2990995,43927,Sporobolus durus,8.1.2,Named species,1.2,Ecosystem degradation,,Unspecified LEPORIDAE,,,,,"Past, Unlikely to Return",
2990995,43927,Sporobolus durus,8.1.2,Named species,1.2,Ecosystem degradation,,Unspecified Rattus,,,,,"Past, Unlikely to Return",
2990995,43927,Sporobolus durus,8.1.2,Named species,1.2,Ecosystem degradation,,Capra hircus,,,,,"Past, Unlikely to Return",
2990995,43927,Sporobolus durus,8.1.2,Named species,1.2,Ecosystem degradation,,Ovis aries,,,,,"Past, Unlikely to Return",
62798296,62798292,Lepidium obtusatum,5.2.1,Intentional use (species is the target),2.1|2.2,Species mortality|Species disturbance,,,,Unknown,Unknown,,"Past, Unlikely to Return",
62798296,62798292,Lepidium obtusatum,3.1,Oil & gas drilling,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,"Past, Unlikely to Return",
62798296,62798292,Lepidium obtusatum,8.2.1,Unspecified species,1.2|2.3.2,Ecosystem degradation|Competition,,,,Unknown,Unknown,,"Past, Unlikely to Return",
9741958,32923,Sterculia khasiana,7.1.3,Trend Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
9741958,32923,Sterculia khasiana,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
9741958,32923,Sterculia khasiana,2.1.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
9741958,32923,Sterculia khasiana,2.3.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
10838671,43993,Vanvoorstia bennettiana,9.1.1,Sewage,1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
10838671,43993,Vanvoorstia bennettiana,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
10838671,43993,Vanvoorstia bennettiana,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
10838671,43993,Vanvoorstia bennettiana,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
10838671,43993,Vanvoorstia bennettiana,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
10838671,43993,Vanvoorstia bennettiana,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
10838671,43993,Vanvoorstia bennettiana,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
